Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
M6/7570A,31/10/2016,06:44:00,26,432,106,78,81,,,,,,,,,,,,,,,69,697
M6/7570A,31/10/2016,06:59:00,27,484,111,73,69,,,,,,,,,,,,,,,69,737
M6/7570A,31/10/2016,07:14:00,28,474,97,79,68,,,,,,,,,,,,,,,68,718
M6/7570A,31/10/2016,07:29:00,29,552,146,78,68,,,,,,,,,,,,,,,69,844
M6/7570A,31/10/2016,07:44:00,30,541,110,49,50,,,,,,,,,,,,,,,71,750
M6/7570A,31/10/2016,07:59:00,31,525,102,54,62,,,,,,,,,,,,,,,70,743
M6/7570A,31/10/2016,08:14:00,32,553,89,64,38,,,,,,,,,,,,,,,70,744
M6/7570A,31/10/2016,08:29:00,33,480,83,78,57,,,,,,,,,,,,,,,69,698
M6/7570A,31/10/2016,08:44:00,34,454,71,60,42,,,,,,,,,,,,,,,70,627
M6/7570A,31/10/2016,08:59:00,35,412,68,52,58,,,,,,,,,,,,,,,70,590
M6/7570A,31/10/2016,09:14:00,36,370,69,52,53,,,,,,,,,,,,,,,69,544
M6/7570A,31/10/2016,09:29:00,37,425,67,56,62,,,,,,,,,,,,,,,69,610
M6/7570A,31/10/2016,09:44:00,38,451,76,50,48,,,,,,,,,,,,,,,70,625
M6/7570A,31/10/2016,09:59:00,39,512,63,49,55,,,,,,,,,,,,,,,70,679
M6/7570A,31/10/2016,10:14:00,40,489,68,46,57,,,,,,,,,,,,,,,68,660
M6/7570A,31/10/2016,10:29:00,41,586,62,42,60,,,,,,,,,,,,,,,68,750
M6/7570A,31/10/2016,10:44:00,42,596,57,40,46,,,,,,,,,,,,,,,70,739
M6/7570A,31/10/2016,10:59:00,43,570,52,41,51,,,,,,,,,,,,,,,,714
M6/7570A,31/10/2016,11:14:00,44,585,66,43,56,,,,,,,,,,,,,,,,750
M6/7570A,31/10/2016,11:29:00,45,566,60,40,67,,,,,,,,,,,,,,,,733
M6/7570A,31/10/2016,11:44:00,46,540,62,37,55,,,,,,,,,,,,,,,,694
M6/7570A,31/10/2016,11:59:00,47,564,40,43,42,,,,,,,,,,,,,,,69,689
M6/7570A,31/10/2016,12:14:00,48,468,44,40,58,,,,,,,,,,,,,,,69,610
M6/7570A,31/10/2016,12:29:00,49,498,56,42,65,,,,,,,,,,,,,,,69,661
M6/7570A,31/10/2016,12:44:00,50,495,49,56,48,,,,,,,,,,,,,,,69,648
M6/7570A,31/10/2016,12:59:00,51,501,46,42,71,,,,,,,,,,,,,,,69,660
M6/7570A,31/10/2016,13:14:00,52,457,47,41,53,,,,,,,,,,,,,,,69,598
M6/7570A,31/10/2016,13:29:00,53,489,56,48,58,,,,,,,,,,,,,,,69,651
M6/7570A,31/10/2016,13:44:00,54,415,54,46,52,,,,,,,,,,,,,,,69,567
M6/7570A,31/10/2016,13:59:00,55,407,47,50,53,,,,,,,,,,,,,,,69,557
M6/7570A,31/10/2016,14:14:00,56,419,40,27,74,,,,,,,,,,,,,,,70,560
M6/7570A,31/10/2016,14:29:00,57,408,50,34,62,,,,,,,,,,,,,,,69,554
M6/7570A,31/10/2016,14:44:00,58,417,37,30,53,,,,,,,,,,,,,,,70,537
M6/7570A,31/10/2016,14:59:00,59,379,49,16,48,,,,,,,,,,,,,,,69,492
M6/7570A,31/10/2016,15:14:00,60,461,56,36,59,,,,,,,,,,,,,,,67,612
M6/7570A,31/10/2016,15:29:00,61,465,47,30,75,,,,,,,,,,,,,,,69,617
M6/7570A,31/10/2016,15:44:00,62,412,58,23,67,,,,,,,,,,,,,,,69,560
M6/7570A,31/10/2016,15:59:00,63,436,41,24,61,,,,,,,,,,,,,,,71,562
M6/7570A,31/10/2016,16:14:00,64,446,61,28,63,,,,,,,,,,,,,,,70,598
M6/7570A,31/10/2016,16:29:00,65,440,44,31,65,,,,,,,,,,,,,,,69,580
M6/7570A,31/10/2016,16:44:00,66,448,56,24,57,,,,,,,,,,,,,,,69,585
M6/7570A,31/10/2016,16:59:00,67,420,39,22,68,,,,,,,,,,,,,,,68,549
M6/7570A,31/10/2016,17:14:00,68,466,33,27,52,,,,,,,,,,,,,,,69,578
M6/7570A,31/10/2016,17:29:00,69,487,39,19,53,,,,,,,,,,,,,,,70,598
M6/7570A,31/10/2016,17:44:00,70,444,31,16,50,,,,,,,,,,,,,,,69,541
M6/7570A,31/10/2016,17:59:00,71,394,32,19,41,,,,,,,,,,,,,,,70,486
M6/7570A,31/10/2016,18:14:00,72,358,17,11,52,,,,,,,,,,,,,,,70,438
M6/7570A,31/10/2016,18:29:00,73,345,21,17,58,,,,,,,,,,,,,,,69,441
M6/7570A,31/10/2016,18:44:00,74,301,13,18,64,,,,,,,,,,,,,,,69,396
M6/7570A,31/10/2016,18:59:00,75,299,21,9,61,,,,,,,,,,,,,,,69,390
M6/7570A,31/10/2016,19:14:00,76,217,20,10,44,,,,,,,,,,,,,,,69,291
M6/7570A,31/10/2016,19:29:00,77,215,21,8,49,,,,,,,,,,,,,,,68,293
M6/7570A,31/10/2016,19:44:00,78,203,18,14,30,,,,,,,,,,,,,,,69,265
M6/7570A,31/10/2016,19:59:00,79,166,17,13,52,,,,,,,,,,,,,,,68,248
M6/7570A,31/10/2016,20:14:00,80,173,14,7,35,,,,,,,,,,,,,,,66,229
M6/7570A,31/10/2016,20:29:00,81,165,21,7,38,,,,,,,,,,,,,,,67,231
M6/7570A,31/10/2016,20:44:00,82,150,9,12,37,,,,,,,,,,,,,,,64,208
M6/7570A,31/10/2016,20:59:00,83,135,10,10,46,,,,,,,,,,,,,,,65,201
M6/7570A,31/10/2016,21:14:00,84,113,12,4,42,,,,,,,,,,,,,,,66,171
M6/7570A,31/10/2016,21:29:00,85,108,14,9,42,,,,,,,,,,,,,,,66,173
M6/7570A,31/10/2016,21:44:00,86,102,11,3,23,,,,,,,,,,,,,,,68,139
M6/7570A,31/10/2016,21:59:00,87,88,8,2,34,,,,,,,,,,,,,,,67,132
M6/7570A,31/10/2016,22:14:00,88,80,7,7,34,,,,,,,,,,,,,,,66,128
M6/7570A,31/10/2016,22:29:00,89,78,8,6,51,,,,,,,,,,,,,,,65,143
M6/7570A,31/10/2016,22:44:00,90,66,10,8,42,,,,,,,,,,,,,,,66,126
M6/7570A,31/10/2016,22:59:00,91,60,9,5,50,,,,,,,,,,,,,,,63,124
M6/7570A,31/10/2016,23:14:00,92,57,6,4,36,,,,,,,,,,,,,,,65,103
M6/7570A,31/10/2016,23:29:00,93,46,4,9,30,,,,,,,,,,,,,,,65,89
M6/7570A,31/10/2016,23:44:00,94,48,5,11,38,,,,,,,,,,,,,,,64,102
M6/7570A,31/10/2016,23:59:00,95,43,7,16,39,,,,,,,,,,,,,,,62,105
M6/7570A,01/11/2016,00:14:00,0,31,5,6,41,,,,,,,,,,,,,,,62,83
M6/7570A,01/11/2016,00:29:00,1,25,2,11,33,,,,,,,,,,,,,,,59,71
M6/7570A,01/11/2016,00:44:00,2,21,2,10,41,,,,,,,,,,,,,,,58,74
M6/7570A,01/11/2016,00:59:00,3,25,1,6,42,,,,,,,,,,,,,,,57,74
M6/7570A,01/11/2016,01:14:00,4,21,3,12,42,,,,,,,,,,,,,,,57,78
M6/7570A,01/11/2016,01:29:00,5,15,2,12,47,,,,,,,,,,,,,,,56,76
M6/7570A,01/11/2016,01:44:00,6,13,3,7,56,,,,,,,,,,,,,,,58,79
M6/7570A,01/11/2016,01:59:00,7,18,7,11,40,,,,,,,,,,,,,,,59,76
M6/7570A,01/11/2016,02:14:00,8,12,4,16,43,,,,,,,,,,,,,,,58,75
M6/7570A,01/11/2016,02:29:00,9,17,7,13,49,,,,,,,,,,,,,,,61,86
M6/7570A,01/11/2016,02:44:00,10,14,7,6,46,,,,,,,,,,,,,,,59,73
M6/7570A,01/11/2016,02:59:00,11,7,4,17,50,,,,,,,,,,,,,,,58,78
M6/7570A,01/11/2016,03:14:00,12,19,5,8,46,,,,,,,,,,,,,,,59,78
M6/7570A,01/11/2016,03:29:00,13,20,5,30,43,,,,,,,,,,,,,,,62,98
M6/7570A,01/11/2016,03:44:00,14,18,11,19,47,,,,,,,,,,,,,,,60,95
M6/7570A,01/11/2016,03:59:00,15,12,16,31,46,,,,,,,,,,,,,,,60,105
M6/7570A,01/11/2016,04:14:00,16,29,7,21,55,,,,,,,,,,,,,,,61,112
M6/7570A,01/11/2016,04:29:00,17,30,13,36,52,,,,,,,,,,,,,,,62,131
M6/7570A,01/11/2016,04:44:00,18,38,15,30,67,,,,,,,,,,,,,,,63,150
M6/7570A,01/11/2016,04:59:00,19,51,23,27,67,,,,,,,,,,,,,,,63,168
M6/7570A,01/11/2016,05:14:00,20,51,17,25,54,,,,,,,,,,,,,,,64,147
M6/7570A,01/11/2016,05:29:00,21,86,24,34,70,,,,,,,,,,,,,,,65,214
M6/7570A,01/11/2016,05:44:00,22,96,18,50,64,,,,,,,,,,,,,,,64,228
M6/7570A,01/11/2016,05:59:00,23,151,34,48,70,,,,,,,,,,,,,,,66,303
M6/7570A,01/11/2016,06:14:00,24,189,42,46,73,,,,,,,,,,,,,,,68,350
M6/7570A,01/11/2016,06:29:00,25,256,76,58,69,,,,,,,,,,,,,,,68,459
M6/7570A,01/11/2016,06:44:00,26,341,79,67,69,,,,,,,,,,,,,,,70,556
M6/7570A,01/11/2016,06:59:00,27,382,91,73,74,,,,,,,,,,,,,,,68,620
M6/7570A,01/11/2016,07:14:00,28,437,99,66,63,,,,,,,,,,,,,,,69,665
M6/7570A,01/11/2016,07:29:00,29,513,116,75,72,,,,,,,,,,,,,,,68,776
M6/7570A,01/11/2016,07:44:00,30,487,98,64,61,,,,,,,,,,,,,,,70,710
M6/7570A,01/11/2016,07:59:00,31,494,84,70,63,,,,,,,,,,,,,,,70,711
M6/7570A,01/11/2016,08:14:00,32,536,87,63,56,,,,,,,,,,,,,,,69,742
M6/7570A,01/11/2016,08:29:00,33,547,86,72,59,,,,,,,,,,,,,,,69,764
M6/7570A,01/11/2016,08:44:00,34,387,68,47,41,,,,,,,,,,,,,,,71,543
M6/7570A,01/11/2016,08:59:00,35,431,74,56,46,,,,,,,,,,,,,,,70,607
M6/7570A,01/11/2016,09:14:00,36,409,60,53,58,,,,,,,,,,,,,,,70,580
M6/7570A,01/11/2016,09:29:00,37,441,54,48,48,,,,,,,,,,,,,,,71,591
M6/7570A,01/11/2016,09:44:00,38,399,56,39,61,,,,,,,,,,,,,,,70,555
M6/7570A,01/11/2016,09:59:00,39,478,44,60,50,,,,,,,,,,,,,,,69,632
M6/7570A,01/11/2016,10:14:00,40,454,45,40,59,,,,,,,,,,,,,,,69,598
M6/7570A,01/11/2016,10:29:00,41,472,51,43,58,,,,,,,,,,,,,,,68,624
M6/7570A,01/11/2016,10:44:00,42,469,36,38,55,,,,,,,,,,,,,,,68,598
M6/7570A,01/11/2016,10:59:00,43,470,45,48,56,,,,,,,,,,,,,,,68,619
M6/7570A,01/11/2016,11:14:00,44,458,40,44,69,,,,,,,,,,,,,,,68,611
M6/7570A,01/11/2016,11:29:00,45,484,45,42,77,,,,,,,,,,,,,,,68,648
M6/7570A,01/11/2016,11:44:00,46,417,45,36,48,,,,,,,,,,,,,,,69,546
M6/7570A,01/11/2016,11:59:00,47,427,41,36,61,,,,,,,,,,,,,,,68,565
M6/7570A,01/11/2016,12:14:00,48,342,43,45,58,,,,,,,,,,,,,,,68,488
M6/7570A,01/11/2016,12:29:00,49,382,36,39,57,,,,,,,,,,,,,,,68,514
M6/7570A,01/11/2016,12:44:00,50,361,37,29,59,,,,,,,,,,,,,,,68,486
M6/7570A,01/11/2016,12:59:00,51,330,45,45,51,,,,,,,,,,,,,,,68,471
M6/7570A,01/11/2016,13:14:00,52,370,44,27,63,,,,,,,,,,,,,,,69,504
M6/7570A,01/11/2016,13:29:00,53,388,40,20,75,,,,,,,,,,,,,,,68,523
M6/7570A,01/11/2016,13:44:00,54,376,43,29,58,,,,,,,,,,,,,,,70,506
M6/7570A,01/11/2016,13:59:00,55,333,37,43,57,,,,,,,,,,,,,,,69,470
M6/7570A,01/11/2016,14:14:00,56,341,45,42,59,,,,,,,,,,,,,,,69,487
M6/7570A,01/11/2016,14:29:00,57,340,41,28,74,,,,,,,,,,,,,,,67,483
M6/7570A,01/11/2016,14:44:00,58,375,40,25,57,,,,,,,,,,,,,,,68,497
M6/7570A,01/11/2016,14:59:00,59,380,36,25,68,,,,,,,,,,,,,,,68,509
M6/7570A,01/11/2016,15:14:00,60,383,42,27,64,,,,,,,,,,,,,,,69,516
M6/7570A,01/11/2016,15:29:00,61,447,40,29,69,,,,,,,,,,,,,,,68,585
M6/7570A,01/11/2016,15:44:00,62,424,34,33,62,,,,,,,,,,,,,,,69,553
M6/7570A,01/11/2016,15:59:00,63,411,48,19,79,,,,,,,,,,,,,,,68,557
M6/7570A,01/11/2016,16:14:00,64,464,55,23,62,,,,,,,,,,,,,,,69,604
M6/7570A,01/11/2016,16:29:00,65,463,44,14,70,,,,,,,,,,,,,,,69,591
M6/7570A,01/11/2016,16:44:00,66,512,35,25,67,,,,,,,,,,,,,,,69,639
M6/7570A,01/11/2016,16:59:00,67,500,43,20,49,,,,,,,,,,,,,,,70,612
M6/7570A,01/11/2016,17:14:00,68,457,30,14,60,,,,,,,,,,,,,,,69,561
M6/7570A,01/11/2016,17:29:00,69,468,22,16,45,,,,,,,,,,,,,,,70,551
M6/7570A,01/11/2016,17:44:00,70,450,39,13,52,,,,,,,,,,,,,,,69,554
M6/7570A,01/11/2016,17:59:00,71,413,32,6,45,,,,,,,,,,,,,,,70,496
M6/7570A,01/11/2016,18:14:00,72,387,25,21,62,,,,,,,,,,,,,,,68,495
